id,popularity,is_playable,linked_from,available_markets,disc_number,duration_ms,explicit,href,name,preview_url,track_number,uri,album.name,album.album_group,album.album_type,album.id,album.uri,album.available_markets,album.href,album.images,album.external_urls.spotify,album.release_date,album.release_date_precision,external_ids.isrc,external_urls.spotify,artists_ids
0O45fw2L5vsWpdsOdXwNAR,80.0,True,,,1.0,242733.0,True,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),https://p.scdn.co/mp3-preview/e4ff7d627759f7c67e5814ddd821ba6b507136da?cid=e44e7b8278114c7db211c00ea273ac69,2.0,spotify:track:0O45fw2L5vsWpdsOdXwNAR,FutureSex/LoveSounds,,album,2scB1uhcCI1TSf6b9TCZK3,spotify:album:2scB1uhcCI1TSf6b9TCZK3,,https://api.spotify.com/v1/albums/2scB1uhcCI1TSf6b9TCZK3,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c6ba98fd3f3b396a6c6f7091'}]",https://open.spotify.com/album/2scB1uhcCI1TSf6b9TCZK3,2006-09-12,day,USJI10600269,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,"31TPClRtHm23RisEBtV3X7,5Y5TRrQiqgUO4S36tzjIRZ"
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1tkg4EHVoqnhR6iFEXb60y,91.0,True,,,1.0,160000.0,True,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,,15.0,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Shoot For The Stars Aim For The Moon,,album,7e7t0MCrNDcJZsPwUKjmOc,spotify:album:7e7t0MCrNDcJZsPwUKjmOc,,https://api.spotify.com/v1/albums/7e7t0MCrNDcJZsPwUKjmOc,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0277ada0863603903f57b34369'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485177ada0863603903f57b34369'}]",https://open.spotify.com/album/7e7t0MCrNDcJZsPwUKjmOc,2020-07-03,day,USUM72013339,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,0eDvMgVFoNV3TpwtrVCoTj
,,,,,,,,,,,,,,,,,,,,,,,,,,
39XE8nnqVZI9WrsFd5STKx,41.0,True,,,1.0,227369.0,False,https://api.spotify.com/v1/tracks/39XE8nnqVZI9WrsFd5STKx,Brodyquest,https://p.scdn.co/mp3-preview/9cf4f8fc26703dd88c221f0e1c3977f214e587ae?cid=e44e7b8278114c7db211c00ea273ac69,7.0,spotify:track:39XE8nnqVZI9WrsFd5STKx,Nature Tapes,,album,4Julje5zwF2IRlSqBOQ2oJ,spotify:album:4Julje5zwF2IRlSqBOQ2oJ,,https://api.spotify.com/v1/albums/4Julje5zwF2IRlSqBOQ2oJ,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27361b3be79f762377a297b9e8c'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0261b3be79f762377a297b9e8c'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485161b3be79f762377a297b9e8c'}]",https://open.spotify.com/album/4Julje5zwF2IRlSqBOQ2oJ,2014-11-02,day,TCACB1427924,https://open.spotify.com/track/39XE8nnqVZI9WrsFd5STKx,4llAOeA6kEF4ytaB2fsmcW
6N22FZs2ZhPBYi3b9XPajV,83.0,True,,,1.0,153294.0,False,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,https://p.scdn.co/mp3-preview/2f3df1d334b61c34fbf5e9baf75d5e02897c0964?cid=e44e7b8278114c7db211c00ea273ac69,12.0,spotify:track:6N22FZs2ZhPBYi3b9XPajV,Euphoria (Original Score from the HBO Series),,album,788r22Bhr3IHLTNPy8pZea,spotify:album:788r22Bhr3IHLTNPy8pZea,,https://api.spotify.com/v1/albums/788r22Bhr3IHLTNPy8pZea,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0289c39ba1acdf33ed7acd3867'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485189c39ba1acdf33ed7acd3867'}]",https://open.spotify.com/album/788r22Bhr3IHLTNPy8pZea,2019-10-04,day,USQX91902507,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,2feDdbD5araYcm6JhFHHw7
5SNHPRYUlkGWsjecNZZddj,3.0,True,,,1.0,206899.0,False,https://api.spotify.com/v1/tracks/5SNHPRYUlkGWsjecNZZddj,Neon,https://p.scdn.co/mp3-preview/58ea19a75cb8463eea92b5d34266366cb2ccb5f8?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5SNHPRYUlkGWsjecNZZddj,Aura,,album,3hSaibAJED736Az37BxG5l,spotify:album:3hSaibAJED736Az37BxG5l,,https://api.spotify.com/v1/albums/3hSaibAJED736Az37BxG5l,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cd1141a4684de54451d5f3dc'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cd1141a4684de54451d5f3dc'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cd1141a4684de54451d5f3dc'}]",https://open.spotify.com/album/3hSaibAJED736Az37BxG5l,2020-06-19,day,QZHZ42079755,https://open.spotify.com/track/5SNHPRYUlkGWsjecNZZddj,"0hu94twCEudpR1Zj2qOHWC,7iDtJkNeuBUsUU03UMzZzE,2u1VkhuQOhZZfZHU1nff4J"
5b2bu6yyATC1zMXDGScJ2d,63.0,True,,,1.0,192560.0,False,https://api.spotify.com/v1/tracks/5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",https://p.scdn.co/mp3-preview/b07985915ab1372a7c70a15ddc4de18caac91b86?cid=e44e7b8278114c7db211c00ea273ac69,10.0,spotify:track:5b2bu6yyATC1zMXDGScJ2d,Listen (Deluxe),,album,3UEEPh5wsdhP7SKC31yvhu,spotify:album:3UEEPh5wsdhP7SKC31yvhu,,https://api.spotify.com/v1/albums/3UEEPh5wsdhP7SKC31yvhu,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27322f21ef4e9da48c31170a418'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0222f21ef4e9da48c31170a418'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485122f21ef4e9da48c31170a418'}]",https://open.spotify.com/album/3UEEPh5wsdhP7SKC31yvhu,2014-11-24,day,GB28K1400058,https://open.spotify.com/track/5b2bu6yyATC1zMXDGScJ2d,"1Cs0zKBU1kc0i8ypK3B9ai,4D75GcNG95ebPtNvoNVXhz,64M6ah0SkkRsnPGtGiRAbb,0hCNtLu0JehylgoiP8L4Gh"
7tFiyTwD0nx5a1eklYtX2J,75.0,True,,,1.0,354320.0,False,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,,11.0,spotify:track:7tFiyTwD0nx5a1eklYtX2J,A Night At The Opera (Deluxe Remastered Version),,album,6X9k3hSsvQck2OfKYdBbXr,spotify:album:6X9k3hSsvQck2OfKYdBbXr,,https://api.spotify.com/v1/albums/6X9k3hSsvQck2OfKYdBbXr,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce4f1737bc8a646c8c4bd25a'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ce4f1737bc8a646c8c4bd25a'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ce4f1737bc8a646c8c4bd25a'}]",https://open.spotify.com/album/6X9k3hSsvQck2OfKYdBbXr,1975-11-21,day,GBUM71029604,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,1dfeR4HaWDbWqFHLkxsg1d
5jjZikDrEd0by1o7V3fO4y,76.0,True,,,1.0,159293.0,False,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,Overwhelmed,https://p.scdn.co/mp3-preview/cd559bdaf3ecccdd242d163af12f32561af5510e?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5jjZikDrEd0by1o7V3fO4y,Overwhelmed,,single,7E7HRywUyuqW5qH793yPbP,spotify:album:7E7HRywUyuqW5qH793yPbP,,https://api.spotify.com/v1/albums/7E7HRywUyuqW5qH793yPbP,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d57915095d17d43214c92863'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d57915095d17d43214c92863'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d57915095d17d43214c92863'}]",https://open.spotify.com/album/7E7HRywUyuqW5qH793yPbP,2020-06-26,day,USAT22002973,https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y,64EHXDoln95lnccszdPum0
4WiqPbWvLbv317E8fB4SJC,56.0,True,,,1.0,128280.0,False,https://api.spotify.com/v1/tracks/4WiqPbWvLbv317E8fB4SJC,Bathroom Dance,https://p.scdn.co/mp3-preview/9adb023f1a037321a211c11d50b5740807b8da5b?cid=e44e7b8278114c7db211c00ea273ac69,13.0,spotify:track:4WiqPbWvLbv317E8fB4SJC,Joker (Original Motion Picture Soundtrack),,album,16bF6lLLeVcBNgYNreGjYZ,spotify:album:16bF6lLLeVcBNgYNreGjYZ,,https://api.spotify.com/v1/albums/16bF6lLLeVcBNgYNreGjYZ,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27340f9225365aed3faf4eb1f00'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0240f9225365aed3faf4eb1f00'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485140f9225365aed3faf4eb1f00'}]",https://open.spotify.com/album/16bF6lLLeVcBNgYNreGjYZ,2019-10-02,day,USNLR1900407,https://open.spotify.com/track/4WiqPbWvLbv317E8fB4SJC,2lD1D6eEh7xQdBtnl2Ik7Y
2zFbaEekuLtaDktk3JVudO,50.0,True,,,1.0,113084.0,True,https://api.spotify.com/v1/tracks/2zFbaEekuLtaDktk3JVudO,"Billie Jean,Boo, F It Up Tik",https://p.scdn.co/mp3-preview/271d17df04f6124a621b15d02f32c381bfc0c101?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:2zFbaEekuLtaDktk3JVudO,"Billie Jean,Boo, F It Up Tik",,single,6W59jdNBNjDAuTrlP3c4qa,spotify:album:6W59jdNBNjDAuTrlP3c4qa,,https://api.spotify.com/v1/albums/6W59jdNBNjDAuTrlP3c4qa,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d5118fb9976f06d6942623ca'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d5118fb9976f06d6942623ca'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d5118fb9976f06d6942623ca'}]",https://open.spotify.com/album/6W59jdNBNjDAuTrlP3c4qa,2020-12-07,day,QZNWW2095811,https://open.spotify.com/track/2zFbaEekuLtaDktk3JVudO,40rMXLZxOfSkzacnuHAGdW
,,,,,,,,,,,,,,,,,,,,,,,,,,
0APYlBDN2CGNzXzKbzYlE7,48.0,True,,,1.0,174306.0,False,https://api.spotify.com/v1/tracks/0APYlBDN2CGNzXzKbzYlE7,The Greatest Show,https://p.scdn.co/mp3-preview/a679c8ddad7249e7f0e80d97c0de88308ae8657f?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:0APYlBDN2CGNzXzKbzYlE7,The Greatest Showman: Reimagined (Deluxe),,compilation,1oqnHxrKI3Gq8MKgAGDtMr,spotify:album:1oqnHxrKI3Gq8MKgAGDtMr,,https://api.spotify.com/v1/albums/1oqnHxrKI3Gq8MKgAGDtMr,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c4e9d12d9ccdd7e48d2a0329'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c4e9d12d9ccdd7e48d2a0329'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c4e9d12d9ccdd7e48d2a0329'}]",https://open.spotify.com/album/1oqnHxrKI3Gq8MKgAGDtMr,2017-12-08,day,USAT21811534,https://open.spotify.com/track/0APYlBDN2CGNzXzKbzYlE7,20JZFwl6HVl6yg8a4H3ZqK
,,,,,,,,,,,,,,,,,,,,,,,,,,
4ldVkx9qAher31FfTtEkkN,28.0,True,,,1.0,288733.0,False,https://api.spotify.com/v1/tracks/4ldVkx9qAher31FfTtEkkN,Ae Le Le Etti Paarthale,https://p.scdn.co/mp3-preview/ebccdabff5b7036396d0468788e3ac2038edeaf8?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4ldVkx9qAher31FfTtEkkN,Naiyaandi (Original Motion Picture Soundtrack),,single,6ap5zy1iHdGE4By1STdN1c,spotify:album:6ap5zy1iHdGE4By1STdN1c,,https://api.spotify.com/v1/albums/6ap5zy1iHdGE4By1STdN1c,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737f14f9892570f5d044a067fa'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027f14f9892570f5d044a067fa'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517f14f9892570f5d044a067fa'}]",https://open.spotify.com/album/6ap5zy1iHdGE4By1STdN1c,2013,year,DGA072126826,https://open.spotify.com/track/4ldVkx9qAher31FfTtEkkN,"5QIyBglX5drRFMeabjdhpS,6WQPAu0zOLAgHHeE1lmSvw"
7bCfHiRcfUjG0YVVNUL7Ve,83.0,True,,,1.0,105176.0,True,https://api.spotify.com/v1/tracks/7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,https://p.scdn.co/mp3-preview/c963d7fa7286d547b586f67517c8cc20178f0ee6?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,,single,1wrJvDOGOMQKn2v0iRiSJT,spotify:album:1wrJvDOGOMQKn2v0iRiSJT,,https://api.spotify.com/v1/albums/1wrJvDOGOMQKn2v0iRiSJT,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733cfbb809971b6da51daf254e'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023cfbb809971b6da51daf254e'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513cfbb809971b6da51daf254e'}]",https://open.spotify.com/album/1wrJvDOGOMQKn2v0iRiSJT,2020-09-25,day,QZK6M2028073,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,"7yntSJ6uojO3z6GFUVwhAW,0x7qiZJaal6j8qS7yCydFk"
50YsV2XFugoMrqJK9Ttdly,68.0,True,,,1.0,203636.0,True,https://api.spotify.com/v1/tracks/50YsV2XFugoMrqJK9Ttdly,Rave Na Praia,https://p.scdn.co/mp3-preview/d45d76b5417457b4671cdc39d023ada63106ac8c?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:50YsV2XFugoMrqJK9Ttdly,Rave Na Praia,,single,0Pbqxx1sYY2Tbqe8eLoB2R,spotify:album:0Pbqxx1sYY2Tbqe8eLoB2R,,https://api.spotify.com/v1/albums/0Pbqxx1sYY2Tbqe8eLoB2R,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273336f1b94ad8fb95f9384b9f6'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02336f1b94ad8fb95f9384b9f6'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851336f1b94ad8fb95f9384b9f6'}]",https://open.spotify.com/album/0Pbqxx1sYY2Tbqe8eLoB2R,2020-02-29,day,BXG6R2000139,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly,2pV4eqEWsHrgwSbuAg2fmi
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
6fMzgFFGzWCwiHMzDzNpp5,67.0,True,,,1.0,159955.0,True,https://api.spotify.com/v1/tracks/6fMzgFFGzWCwiHMzDzNpp5,Lets Link,https://p.scdn.co/mp3-preview/a973aff4e02a6a5f5514a27073e5f1ed31b042f7?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6fMzgFFGzWCwiHMzDzNpp5,Lets Link,,single,6M562iDRj7JIB2nvrahv0O,spotify:album:6M562iDRj7JIB2nvrahv0O,,https://api.spotify.com/v1/albums/6M562iDRj7JIB2nvrahv0O,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737a602526fef290136c39d963'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027a602526fef290136c39d963'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517a602526fef290136c39d963'}]",https://open.spotify.com/album/6M562iDRj7JIB2nvrahv0O,2020-08-20,day,QMGR32142379,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,5KYEMMz9O9iLIESifKAEOp
0lxmZ4evzbuphwYIj8Kqr0,68.0,True,,,1.0,199440.0,False,https://api.spotify.com/v1/tracks/0lxmZ4evzbuphwYIj8Kqr0,Oh My God,https://p.scdn.co/mp3-preview/8aa2300067d548f2e629738065bfd3b3b4962a37?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:0lxmZ4evzbuphwYIj8Kqr0,Oh My God,,single,3XOAxbgnw5HJxeAULzaYz4,spotify:album:3XOAxbgnw5HJxeAULzaYz4,,https://api.spotify.com/v1/albums/3XOAxbgnw5HJxeAULzaYz4,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730fb923e7c077ba9722bffffe'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020fb923e7c077ba9722bffffe'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510fb923e7c077ba9722bffffe'}]",https://open.spotify.com/album/3XOAxbgnw5HJxeAULzaYz4,2020-10-13,day,usl4r2023377,https://open.spotify.com/track/0lxmZ4evzbuphwYIj8Kqr0,"65lnOtC17SrJDt6CYdixJI,1cNPXWhKfjI0fT5EMCnamR,2zWqENF4cnsd1nLmraG9IE"
4GdbPZ01Th4xl7ban4uGaH,45.0,True,,,1.0,199838.0,True,https://api.spotify.com/v1/tracks/4GdbPZ01Th4xl7ban4uGaH,F Boy,https://p.scdn.co/mp3-preview/8a4e3a41d9a8c7a893ad7c5b2b4c75d7f18841b9?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4GdbPZ01Th4xl7ban4uGaH,F Boy,,single,0HJlD9F3CtSzNXPDmkbmPW,spotify:album:0HJlD9F3CtSzNXPDmkbmPW,,https://api.spotify.com/v1/albums/0HJlD9F3CtSzNXPDmkbmPW,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27351867b247ff2451cf4d6eae2'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0251867b247ff2451cf4d6eae2'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485151867b247ff2451cf4d6eae2'}]",https://open.spotify.com/album/0HJlD9F3CtSzNXPDmkbmPW,2020-12-02,day,QZHNC2078374,https://open.spotify.com/track/4GdbPZ01Th4xl7ban4uGaH,"1mAjrDuYNJU2ilt49OITNK,0GsKVW9sqbA6UjmTQakusR"
2enPRFda84VE2wtI8c86Uf,78.0,True,,,1.0,223746.0,False,https://api.spotify.com/v1/tracks/2enPRFda84VE2wtI8c86Uf,Always Forever,https://p.scdn.co/mp3-preview/9b23a0ddc45f6c01ed417d0852950d51c46d7d12?cid=e44e7b8278114c7db211c00ea273ac69,3.0,spotify:track:2enPRFda84VE2wtI8c86Uf,Static,,album,6WnfWrfsfu7T9TXbHIFHX9,spotify:album:6WnfWrfsfu7T9TXbHIFHX9,,https://api.spotify.com/v1/albums/6WnfWrfsfu7T9TXbHIFHX9,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bb2c501e91fd02780cd332c6'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bb2c501e91fd02780cd332c6'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bb2c501e91fd02780cd332c6'}]",https://open.spotify.com/album/6WnfWrfsfu7T9TXbHIFHX9,2013-10-15,day,USSM11303912,https://open.spotify.com/track/2enPRFda84VE2wtI8c86Uf,3Oim8XBPbznAa8Jj8QzNc8
0LLZhP4xGA3dqCZbLN9LIf,17.0,True,,,1.0,285480.0,False,https://api.spotify.com/v1/tracks/0LLZhP4xGA3dqCZbLN9LIf,Sunday Morning,https://p.scdn.co/mp3-preview/a213a30c3f1d928627b81685c2d60c3bb87b2c6a?cid=e44e7b8278114c7db211c00ea273ac69,5.0,spotify:track:0LLZhP4xGA3dqCZbLN9LIf,Sunday Morning,,album,5f2xWIqzO3pZ2l5MtU5oBD,spotify:album:5f2xWIqzO3pZ2l5MtU5oBD,,https://api.spotify.com/v1/albums/5f2xWIqzO3pZ2l5MtU5oBD,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737ef847aa1470bf377a1bcd0f'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027ef847aa1470bf377a1bcd0f'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517ef847aa1470bf377a1bcd0f'}]",https://open.spotify.com/album/5f2xWIqzO3pZ2l5MtU5oBD,2009-10-27,day,USQY50955573,https://open.spotify.com/track/0LLZhP4xGA3dqCZbLN9LIf,05UwRaoOjJPuGzCtawrORF
,,,,,,,,,,,,,,,,,,,,,,,,,,
4kuStp2UfFyTAdGEFS1LNR,13.0,True,,,1.0,140721.0,False,https://api.spotify.com/v1/tracks/4kuStp2UfFyTAdGEFS1LNR,Bollywood 2 - Instrumental,https://p.scdn.co/mp3-preview/c677fb402a573b45f89c662f53de976f925fb4ac?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4kuStp2UfFyTAdGEFS1LNR,Bollywood 2 (Instrumental),,single,4n168TkEKMTpjxLMlJUCPJ,spotify:album:4n168TkEKMTpjxLMlJUCPJ,,https://api.spotify.com/v1/albums/4n168TkEKMTpjxLMlJUCPJ,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27329ae83d91070388615fc1552'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0229ae83d91070388615fc1552'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485129ae83d91070388615fc1552'}]",https://open.spotify.com/album/4n168TkEKMTpjxLMlJUCPJ,2020-10-15,day,QZMEP2055855,https://open.spotify.com/track/4kuStp2UfFyTAdGEFS1LNR,5F2Jw5FZF3EEgjW55QNnJn
5ArVBb5xcUEYrZFCgqJGrT,16.0,True,,,1.0,223041.0,False,https://api.spotify.com/v1/tracks/5ArVBb5xcUEYrZFCgqJGrT,Doabey Wala - Refix Version,https://p.scdn.co/mp3-preview/bb0ab2e1e67f7ba9087e06272bd02879d98c6e83?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5ArVBb5xcUEYrZFCgqJGrT,Doabey Wala (Refix Version),,single,0irEsCaQfc2FL6ivm7XGgV,spotify:album:0irEsCaQfc2FL6ivm7XGgV,,https://api.spotify.com/v1/albums/0irEsCaQfc2FL6ivm7XGgV,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fc030306148a535fdd8a286e'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fc030306148a535fdd8a286e'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fc030306148a535fdd8a286e'}]",https://open.spotify.com/album/0irEsCaQfc2FL6ivm7XGgV,2019-05-24,day,FR2X41995153,https://open.spotify.com/track/5ArVBb5xcUEYrZFCgqJGrT,"7M3xY5iHSzEtoL3FpqOD75,4z0z82pXirH1TrygipQlOo"
3JcBzuersX79BClSBnISeg,0.0,True,,,1.0,346400.0,False,https://api.spotify.com/v1/tracks/3JcBzuersX79BClSBnISeg,Whose Plan Is It,https://p.scdn.co/mp3-preview/042899d604be1c9e46579a2457e27b345f9b3dee?cid=e44e7b8278114c7db211c00ea273ac69,36.0,spotify:track:3JcBzuersX79BClSBnISeg,D.Trance 81 (incl. D.Techno 38),,album,1sz4rzbt76Nz9btjq3hfS7,spotify:album:1sz4rzbt76Nz9btjq3hfS7,,https://api.spotify.com/v1/albums/1sz4rzbt76Nz9btjq3hfS7,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27334504c981d387c59c3fca4b7'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0234504c981d387c59c3fca4b7'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485134504c981d387c59c3fca4b7'}]",https://open.spotify.com/album/1sz4rzbt76Nz9btjq3hfS7,2018-02-16,day,NLH2L1700199,https://open.spotify.com/track/3JcBzuersX79BClSBnISeg,6qJ61DomA73g7jQEKESw9Z
1LneLhMro7BdGIyIjzD9We,4.0,True,,,1.0,248667.0,False,https://api.spotify.com/v1/tracks/1LneLhMro7BdGIyIjzD9We,"Eye of the Tiger (Instrumental Version) - From ""Rocky""",https://p.scdn.co/mp3-preview/827ff191ca0bcfb9916962bdbb1455c7cb781285?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:1LneLhMro7BdGIyIjzD9We,Rock Soundtracks (20 Movie Soundtracks in Rock Style),,album,5Vt2L8QgJxV5jf6yI9ksZE,spotify:album:5Vt2L8QgJxV5jf6yI9ksZE,,https://api.spotify.com/v1/albums/5Vt2L8QgJxV5jf6yI9ksZE,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273063a506c53eeb946efb98f5f'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02063a506c53eeb946efb98f5f'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851063a506c53eeb946efb98f5f'}]",https://open.spotify.com/album/5Vt2L8QgJxV5jf6yI9ksZE,2016-11-15,day,ITSU11600244,https://open.spotify.com/track/1LneLhMro7BdGIyIjzD9We,6JiodYa8Ygs4g44z03RK3m
,,,,,,,,,,,,,,,,,,,,,,,,,,
