isrc,artistName,url,discNumber,genreNames,durationInMillis,releaseDate,name,albumName,trackNumber,composerName,artwork.width,artwork.height,artwork.url,artwork.bgColor,artwork.textColor1,artwork.textColor2,artwork.textColor3,artwork.textColor4,playParams.id,playParams.kind
USMJ19700131,Goldfinger,https://music.apple.com/us/album/superman/309670239?app=music&at=1000l33QU&i=309670414&mt=1,1.0,"['Rock', 'Music', 'Alternative', 'Reggae', 'Ska', 'Adult Alternative']",185574.0,1997-09-09,Superman,The Best of Goldfinger,4.0,"John Feldmann, Charlie Paulson & Simon John Williams",600.0,600.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/88/d8/3b/88d83b2d-32d6-8410-6086-305ded962f6d/mzi.oxetwjvv.jpg/{w}x{h}bb.jpeg,100c0b,ffffff,eb6c2f,cfcece,bf5828,309670414,song
USWB10502457,Fort Minor,https://music.apple.com/us/album/remember-the-name-feat-styles-of-beyond/95787592?app=music&at=1000l33QU&i=95786277&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Rap', 'Alternative Rap', 'Rock', 'Hard Rock', 'Metal']",230493.0,2005-10-03,Remember the Name (feat. Styles of Beyond),The Rising Tied (Deluxe Version),2.0,"Mike Shinoda, Ryan Maginn & Takbir Bashir",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/e8/e3/fd/e8e3fd40-94e1-5637-01fc-f852a24a61ee/093624992066.jpg/{w}x{h}bb.jpeg,e2e7e0,0d0e0a,313128,373935,54564d,95786277,song
TCAEC1959602,Young Fanatic,https://music.apple.com/us/album/shh/1464053374?app=music&at=1000l33QU&i=1464053378&mt=1,1.0,"['Hip-Hop', 'Music', 'Hip-Hop/Rap']",120054.0,2019-02-28,Shh,Shh - Single,1.0,Zion Grove,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/c4/79/69/c4796991-2908-6395-d28c-b8b9816ad65f/193483870786.jpg/{w}x{h}bb.jpeg,12060a,fefbe8,f7faff,cecabb,c9c9ce,1464053378,song
ESA011810055,Elilluminari,https://music.apple.com/us/album/perra/1489457896?app=music&at=1000l33QU&i=1489457899&mt=1,1.0,"['Urbano latino', 'Music', 'Latin']",170400.0,2018-03-04,Perra,Perra - Single,1.0,Álvaro Fernández,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/ca/6f/8f/ca6f8fb8-12cf-3242-0273-252b55971465/8429006671106.jpg/{w}x{h}bb.jpeg,3e2558,fefbf2,dfb76b,d7d0d3,bf9a67,1489457899,song
QZFZ52017755,Kenndog,https://music.apple.com/us/album/drip-like-me/1536117217?app=music&at=1000l33QU&i=1536117222&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",140063.0,2020-03-01,Drip Like ME,Drip Like ME - Single,1.0,Kenneth Deshon Mcclain Jr.,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/2f/6a/1c/2f6a1caa-443d-3d6b-c4de-358febacddc7/054391927774.jpg/{w}x{h}bb.jpeg,f0ece9,050301,31312f,34312f,575754,1536117222,song
ZZOPM2002796,SAINt JHN & J Balvin,https://music.apple.com/us/album/roses-imanbek-remix-latino-gang/1523114175?app=music&at=1000l33QU&i=1523114176&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",208450.0,2020-07-17,Roses (Imanbek Remix) [Latino Gang],Roses (Imanbek Remix) [Latino Gang] - Single,1.0,"J Balvin, Carlos St. John & Lee Stashenko",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/ed/9e/7c/ed9e7c37-7691-6052-185d-15b7b76e09fb/190296827594.jpg/{w}x{h}bb.jpeg,f2ecdc,0e0d15,0d0e11,3b3a3c,3b3b39,1523114176,song
INV119900858,"Udit Narayan, Amir Khan & Shankar Madhavan",https://music.apple.com/us/album/aisa-zakham-diya-hai/1135879376?app=music&at=1000l33QU&i=1135880523&mt=1,1.0,"['Indian', 'Music']",413613.0,1999-12-12,Aisa Zakham Diya Hai,"Judaai Judaai with Shayari, Dard-e-Dil, Vol. 2",3.0,"Anu Malik, Majrooh Sultanpuri & Jameel Mujahid",1440.0,1440.0,https://is3-ssl.mzstatic.com/image/thumb/Music60/v4/54/4e/0c/544e0cfa-cf8a-5fca-c8d2-9bee96296901/cover.jpg/{w}x{h}bb.jpeg,f6dac2,350000,281e17,5b2b26,514339,1135880523,song
QZGLM1950995,Mc Jacare,https://music.apple.com/us/album/senta-no-fazendeiro/1472056247?app=music&at=1000l33QU&i=1472056248&mt=1,1.0,"['Baile Funk', 'Music', 'Brazilian']",146233.0,2019-07-01,Senta no Fazendeiro,Senta no Fazendeiro - Single,1.0,Mc Jacare,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/93/94/a9/9394a93e-5c05-5a43-6a9f-7e7b6491d790/0.jpg/{w}x{h}bb.jpeg,f7f7ef,100c02,231902,3e3b31,4d4531,1472056248,song
QZ47A1900210,SHAED & ZAYN,https://music.apple.com/us/album/trampoline/1480896910?app=music&at=1000l33QU&i=1480896915&mt=1,1.0,"['Pop', 'Music']",184280.0,2019-09-26,Trampoline,Trampoline - Single,1.0,"Alex Mendoza, Chelsea Lee, Spencer Ernst, Max Ernst & Zain Malik",3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/57/d4/d6/57d4d67c-6a0b-4a15-0d1d-7d1f1c09eb88/19UMGIM87260.rgb.jpg/{w}x{h}bb.jpeg,d6d3ce,000000,382819,2a2a29,574a3d,1480896915,song
CA5KR1943451,Cele,https://music.apple.com/us/album/tokyo-tech/1474002272?app=music&at=1000l33QU&i=1474002275&mt=1,1.0,"['Dance', 'Music', 'House']",390967.0,2019-08-19,Tokyo Tech,Tokyo Tech - Single,1.0,"Cele, artists & WR162",3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/6f/05/58/6f0558ae-e0e5-f575-c302-bbbc1743696a/cover.jpg/{w}x{h}bb.jpeg,ffffff,0c0c0c,181818,3c3c3c,464646,1474002275,song
QZFZ62016784,La Nevula23 Productor,https://music.apple.com/us/album/ay-mi-p-o-feat-la-ni%C3%B1a23/1502332947?app=music&at=1000l33QU&i=1502332950&mt=1,1.0,"['Reggae', 'Music']",100885.0,2020-03-08,Ay Mi P*****o (feat. La Niña23),Ay Mi P*****o (feat. La Niña23) - Single,1.0,Albert Starling Pachano,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/57/41/b3/5741b359-5f2c-b140-9bed-a5edd72b66cc/artwork.jpg/{w}x{h}bb.jpeg,ffbe00,160909,5e0000,452d07,7e2600,1502332950,song
USEE10900657,Run-DMC,https://music.apple.com/us/album/its-tricky/323716512?app=music&at=1000l33QU&i=323716586&mt=1,1.0,"['Soundtrack', 'Music']",182840.0,1986-05-15,It's Tricky,Can't Hardly Wait (Music from the Motion Picture),9.0,"Darryl McDaniels, Jason Mizell, Joseph Simmons & Rick Rubin",1425.0,1425.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b7/49/71/b749714a-abc9-f378-ba96-3f22240a7d79/mzi.wmucjydb.jpg/{w}x{h}bb.jpeg,0f090d,f0f4f6,e1db4e,c3c5c7,b7b141,323716586,song
USUG12001068,Remi Wolf,https://music.apple.com/us/album/photo-id/1508055228?app=music&at=1000l33QU&i=1508055231&mt=1,1.0,"['Pop', 'Music']",265263.0,2020-04-29,Photo ID,Photo ID - Single,1.0,"Remi Wolf, Jared Solomon & John Carroll Kirby",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/a5/ac/8b/a5ac8bce-6580-657b-ad82-aa441ede9f68/20UMGIM28612.rgb.jpg/{w}x{h}bb.jpeg,74f5df,13041b,241e19,273442,344940,1508055231,song
QZK6L2004258,Ricky Desktop,https://music.apple.com/us/album/the-banjo-beat-pt-1/1528785793?app=music&at=1000l33QU&i=1528785794&mt=1,1.0,"['Hip-Hop/Rap', 'Music', ""Children's Music""]",71996.0,2020-08-21,"The Banjo Beat, Pt. 1","The Banjo Beat, Pt. 1 - Single",1.0,Daniel Smolley,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/a2/18/50/a21850d8-83a3-ae61-6894-21586c7db2c3/artwork.jpg/{w}x{h}bb.jpeg,bce1fb,060d09,1d251f,2a3839,3d4a4b,1528785794,song
ZAOYQ2000011,Busiswa,https://music.apple.com/us/album/syaya-feat-zingah-mas-musiq/1537191244?app=music&at=1000l33QU&i=1537191813&mt=1,1.0,"['Worldwide', 'Music']",272143.0,2020-11-20,Syaya (feat. Zingah & Mas Musiq),My Side of the Story,11.0,Busiswa Gqulu & Sithembiso Simelane,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/f3/5a/ac/f35aac02-d7b2-819d-e93d-f8b2e182ce38/195497305926.jpg/{w}x{h}bb.jpeg,003642,ffffff,c0e5e1,cbd6d9,99c2c1,1537191813,song
USSM12006586,The Kid LAROI,https://music.apple.com/us/album/without-you/1538646756?app=music&at=1000l33QU&i=1538647039&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",161385.0,2020-11-06,WITHOUT YOU,F*CK LOVE (SAVAGE),7.0,"Charlton Howard, Omer Fedi, Billy Walsh & Blake Slatkin",3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/de/88/39de8886-d55f-5ffc-0d7d-947ad5b6163f/886448880035.jpg/{w}x{h}bb.jpeg,1e141c,e4b5a7,dba191,bc958b,b58579,1538647039,song
QZES81809298,John Wolf,https://music.apple.com/us/album/anymore/1444563557?app=music&at=1000l33QU&i=1444563560&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Pop']",181243.0,2018-11-29,Anymore,Anymore - Single,1.0,John D Wolf,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/07/89/7a/07897a97-8ec2-98d7-82f2-88f21f377449/artwork.jpg/{w}x{h}bb.jpeg,140f16,e7e5eb,f4d50c,bdbac0,c7ad0e,1444563560,song
UKYX52000001,Ron Jappy,https://music.apple.com/us/album/trouble/1539825687?app=music&at=1000l33QU&i=1539825689&mt=1,1.0,"['Folk', 'Music']",311734.0,2020-12-04,Trouble,Vincular,1.0,"Ron Jappy, Jamie Smith & Graham Mackenzie",3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f6/fe/b6/f6feb688-94b4-403e-b98d-35f09ef7d990/artwork.jpg/{w}x{h}bb.jpeg,cfd2bf,12282f,1d3136,384a4c,405152,1539825689,song
GBX2M1300001,Studio Killers,https://music.apple.com/us/album/jenny-i-wanna-ruin-our-friendship/1543285268?app=music&at=1000l33QU&i=1543285269&mt=1,1.0,"['Pop', 'Music']",215280.0,2013-05-03,Jenny (I Wanna Ruin Our Friendship),Jenny (I Wanna Ruin Our Friendship) - Single,1.0,"Cherry, Dyna Mink, Goldie Foxx & Rob Davis",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/5d/10/31/5d103100-a80a-eb87-05d2-8b92679b3d13/075679794505.jpg/{w}x{h}bb.jpeg,fdf7dd,240325,312130,50344a,5a4c52,1543285269,song
USSM12006586,The Kid LAROI,https://music.apple.com/us/album/without-you/1538646756?app=music&at=1000l33QU&i=1538647039&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",161385.0,2020-11-06,WITHOUT YOU,F*CK LOVE (SAVAGE),7.0,"Charlton Howard, Omer Fedi, Billy Walsh & Blake Slatkin",3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/de/88/39de8886-d55f-5ffc-0d7d-947ad5b6163f/886448880035.jpg/{w}x{h}bb.jpeg,1e141c,e4b5a7,dba191,bc958b,b58579,1538647039,song
USAQB0951429,DJ Godfather,https://music.apple.com/us/album/im-the-ish-in-the-mix-mashup-mix-8/332034914?app=music&at=1000l33QU&i=332035397&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",395533.0,2009-08-10,"I'm The Ish, In The Mix-Mashup Mix 8","Im The Ish, In The Mix- Live Mash Up Mix",8.0,,1500.0,1500.0,https://is2-ssl.mzstatic.com/image/thumb/Music5/v4/c5/c4/52/c5c45288-3331-0114-f120-4cfebac00661/dj.kaabudqd.jpg/{w}x{h}bb.jpeg,b5a87b,0d0d0a,291f0f,2e2c21,453a25,332035397,song
USUM71700977,Desiigner,https://music.apple.com/us/album/panda-luca-lush-remix/1442884792?app=music&at=1000l33QU&i=1442884803&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",235227.0,2017-05-05,Panda (Luca Lush Remix),Baywatch (Music From the Motion Picture),8.0,Sidney Selby & Adnan Khan,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/e2/4d/da/e24dda6c-bc59-1120-5b88-a97ca96d7ac9/17UMGIM96271.rgb.jpg/{w}x{h}bb.jpeg,72c3fe,140603,510203,272c35,582935,1442884803,song
DEKB72052253,Larm Wolke,https://music.apple.com/us/album/heroin/1528097914?app=music&at=1000l33QU&i=1528098247&mt=1,1.0,"['House', 'Music', 'Dance']",395520.0,2020-10-16,Heroin,Brain - EP,2.0,Tony Ferreira,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/3e/ed/3f/3eed3f27-1b9d-50d1-c79a-38e06e89fffc/4059473291183_cover.jpg/{w}x{h}bb.jpeg,240c3e,efeffb,c1dfbc,c6c2d5,a1b5a3,1528098247,song
BXG6R1900630,Mc Arco Íris,https://music.apple.com/us/album/bonde-colorido/1468587943?app=music&at=1000l33QU&i=1468587950&mt=1,1.0,"['Brazilian', 'Music']",173601.0,2019-06-18,Bonde Colorido,Bonde Colorido - Single,1.0,MC Bo,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/8d/dd/1f/8ddd1f2a-33c2-db83-8d03-eeb98a1a3900/193483982922.jpg/{w}x{h}bb.jpeg,361504,fffffd,e39a88,d6d0cb,c17f6e,1468587950,song
USAT21907355,Doja Cat,https://music.apple.com/us/album/boss-bitch/1493581254?app=music&at=1000l33QU&i=1493581255&mt=1,1.0,"['Pop', 'Music']",134240.0,2020-01-24,Boss Bitch,Birds of Prey: The Album,1.0,"Amala Zandile Dlamini, Ashnikko, Imad Royal & Sky Adams",1425.0,1425.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f7/42/3c/f7423c77-dc3b-3f5f-b608-88733774bb93/075679834485.jpg/{w}x{h}bb.jpeg,020001,1fe07b,33dc40,19b362,29b033,1493581255,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
QZDA82096715,Trees and Lucy,https://music.apple.com/us/album/so-fine/1509857960?app=music&at=1000l33QU&i=1509857961&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Jazz']",77838.0,2020-04-16,So Fine,Lonely Nerd,1.0,Matthew George,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/4d/83/54/4d8354ab-725d-41fe-b184-100bc03d75b0/artwork.jpg/{w}x{h}bb.jpeg,221620,b3c4fa,bfa9cd,96a1ce,a08bab,1509857961,song
USUM72020423,Ariana Grande,https://music.apple.com/us/album/34-35/1537476578?app=music&at=1000l33QU&i=1537476593&mt=1,1.0,"['Pop', 'Music']",173711.0,2020-10-30,34+35,Positions,2.0,"Ariana Grande, Tommy Brown, Scott Nicholson, Victoria MonÃ©t, Tayla Parx, Courageous Xavier Herrera, Peter Lee Johnson, Steven Franks & Albert Stanaj",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/3c/8f/92/3c8f920e-43b0-e9aa-990c-86470f229b0f/20UMGIM94964.rgb.jpg/{w}x{h}bb.jpeg,f2efea,1a2723,22312b,454f4a,4b5751,1537476593,song
ES5109500537,Los del RÃ­o,https://music.apple.com/us/album/macarena-bayside-boys-remix/1030796634?app=music&at=1000l33QU&i=1030800861&mt=1,1.0,"['Latin', 'Music']",232547.0,1996-01-01,Macarena (Bayside Boys Remix),Happiness Forever,69.0,Antonio Romero Monge & Rafael Ruiz Perdigones,1500.0,1500.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/64/d4/71/64d47164-887b-d58e-1d68-11acfeacc73f/886445430844.jpg/{w}x{h}bb.jpeg,ffffff,0c0706,183149,3c3938,465a6d,1030800861,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
USIR10311862,Black Eyed Peas,https://music.apple.com/us/album/where-is-the-love/1440715306?app=music&at=1000l33QU&i=1440715628&mt=1,1.0,"['Pop', 'Music', 'Hip-Hop/Rap', 'Hip-Hop', 'R&B/Soul', 'Dance', 'Reggae', 'Modern Dancehall', 'Electronic', 'Alternative Rap', 'Rock']",272533.0,2003-06-16,Where Is the Love?,Elephunk,13.0,"William Adams, Justin Timberlake, Jaime Gomez, Allan Pineda, Printz Board, Michael Fratantuno, George Pajon Jr. & J. Curtis",1706.0,1706.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/87/be/a2/87bea253-ddd2-9e90-1979-92e8a43e8d25/00075021016927.rgb.jpg/{w}x{h}bb.jpeg,3c7280,fdf9cc,eff3d7,d6debd,cbd9c5,1440715628,song
GBX2M1300001,Studio Killers,https://music.apple.com/us/album/jenny-i-wanna-ruin-our-friendship/1543285268?app=music&at=1000l33QU&i=1543285269&mt=1,1.0,"['Pop', 'Music']",215280.0,2013-05-03,Jenny (I Wanna Ruin Our Friendship),Jenny (I Wanna Ruin Our Friendship) - Single,1.0,"Cherry, Dyna Mink, Goldie Foxx & Rob Davis",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/5d/10/31/5d103100-a80a-eb87-05d2-8b92679b3d13/075679794505.jpg/{w}x{h}bb.jpeg,fdf7dd,240325,312130,50344a,5a4c52,1543285269,song
USUM71809405,Iggy Azalea,https://music.apple.com/us/album/kream-feat-tyga/1407434205?app=music&at=1000l33QU&i=1407434208&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",166624.0,2018-07-06,Kream (feat. Tyga),Survive the Summer - EP,3.0,"Amethyst Kelly, Ronald Spence Jr., Michael ""Tyga"" Stevenson, Nima Jahanbin, Paimon Jahanbin, Isaac Hayes, David Porter, Gary Grice, Clifford Smith, Russell Jones, Robert Diggs, Dennis Coles, Jason Hunter, Corey Woods & Lamont Hawkins",3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/7e/4f/33/7e4f3371-62be-6c16-c9ef-c3ab00bdb009/00602567888550.rgb.jpg/{w}x{h}bb.jpeg,0b0b0b,fefefe,dce0d5,cdcdcd,b2b5ad,1407434208,song
ITSU11600244,M.S. Art,https://music.apple.com/us/album/eye-of-the-tiger-instrumental-version-from-rocky/1175313614?app=music&at=1000l33QU&i=1175313768&mt=1,1.0,"['Rock', 'Music']",248667.0,2016-11-14,"Eye of the Tiger (Instrumental Version) [From ""Rocky""]",Rock Soundtracks (20 Movie Soundtracks in Rock Style),1.0,Survivor,1440.0,1440.0,https://is3-ssl.mzstatic.com/image/thumb/Music71/v4/87/6b/ab/876bab38-0366-9542-d095-d724b7ee15c8/cover.jpg/{w}x{h}bb.jpeg,1c0202,acb6cd,f6031f,8f92a4,cb0219,1175313768,song
QZK6N2027700,Centigradz,https://music.apple.com/us/album/ranwan-maldam/1527097496?app=music&at=1000l33QU&i=1527097501&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'R&B/Soul']",208000.0,2020-08-10,Ranwan Maldam,Ranwan Maldam - Single,1.0,Sajith Dilpahan,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/6f/15/42/6f1542aa-3ef8-d590-b4b2-0743dd1d0911/artwork.jpg/{w}x{h}bb.jpeg,000000,ffffff,f8030b,cbcbcb,c60209,1527097501,song
QZHNC2078374,Ander Huang & DJ Kuromi,https://music.apple.com/us/album/f-boy/1552905739?app=music&at=1000l33QU&i=1552906473&mt=1,1.0,"['Dance', 'Music']",199839.0,2020-08-22,F Boy,TikTok Songs Viral Hits,11.0,,1400.0,1400.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/0b/7f/12/0b7f122b-eb9f-e16e-c083-edadaacba355/5059460070714.jpg/{w}x{h}bb.jpeg,000000,fffeff,37f8ef,cbcbcb,2cc6bf,1552906473,song
DEC731400122,Modern Talking,https://music.apple.com/us/album/brother-louie-98-remastered/915798939?app=music&at=1000l33QU&i=915798981&mt=1,1.0,"['Pop', 'Music']",215293.0,1986-01-27,Brother Louie '98 (Remastered),30,11.0,Dieter Bohlen,1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/bc/f4/11/bcf411cf-f6cd-e649-d257-244de6bd3754/886444740685.jpg/{w}x{h}bb.jpeg,981952,f5f0d9,f8f39d,e2c5be,e5c78e,915798981,song
QMEZE1733459,Kappo,https://music.apple.com/us/album/one-more-night-reggae-cover/1278172811?app=music&at=1000l33QU&i=1278173235&mt=1,1.0,"['Reggae', 'Music']",229613.0,2015-11-23,ONE MORE NIGHT (Reggae Cover),"Covers For Reggae Lovers, Vol.1",7.0,,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/32/7b/ad/327badd1-e4ba-66fa-7d00-e6783758f880/5054960392465_cover.jpg/{w}x{h}bb.jpeg,000000,ffffff,faa435,cbcbcb,c8832a,1278173235,song
QM2PV1667140,Verzache,https://music.apple.com/us/album/the-loser/1533327252?app=music&at=1000l33QU&i=1533327255&mt=1,1.0,"['Alternative', 'Music']",131587.0,2016-07-28,The Loser,The Loser - Single,1.0,Zach Farache,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/00/b2/cb/00b2cbb7-c9d8-0533-eacc-972db7e28a19/20UMGIM84589.rgb.jpg/{w}x{h}bb.jpeg,1d1c18,d2c9cc,cdc6bd,ada7a8,aaa49c,1533327255,song
QMPKX1703669,Jack Stauber,https://music.apple.com/us/album/buttercup/1223266768?app=music&at=1000l33QU&i=1223267132&mt=1,1.0,"['Pop', 'Music', 'Alternative']",208026.0,2017-03-25,Buttercup,Pop Food,1.0,Jack Stauber,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/50/34/78/50347877-355d-1608-3cb6-8d0285f2d3b1/artwork.jpg/{w}x{h}bb.jpeg,2e6f57,f8fc77,f4f6b3,d0df70,cddba0,1223267132,song
TCAFJ2176420,DJ Moody,https://music.apple.com/us/album/happy-dog/1552194116?app=music&at=1000l33QU&i=1552194124&mt=1,1.0,"['Singer/Songwriter', 'Music', ""Children's Music""]",84120.0,2021-01-29,Happy Dog,Happy Dog - Single,1.0,Dustin Moody,3024.0,3024.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/82/28/eb/8228eb40-cfcf-f6fe-8c73-bc2cea3ffa1c/859745498548_cover.jpg/{w}x{h}bb.jpeg,39120a,b3d4cc,bdcdbd,9aada5,a2a899,1552194124,song
QZES92025420,Ricky Desktop,https://music.apple.com/us/album/the-boat-beat/1513075950?app=music&at=1000l33QU&i=1513075951&mt=1,1.0,"['Hip-Hop/Rap', 'Music', ""Children's Music""]",66885.0,2020-05-12,The Boat Beat,The Boat Beat - Single,1.0,Ricky Desktop,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/0e/ae/25/0eae258a-7c8d-d3f6-5ea1-962f633e00a7/artwork.jpg/{w}x{h}bb.jpeg,a9f4d6,000100,311300,21312b,49402a,1513075951,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
QZGWW2139741,Stantough,https://music.apple.com/us/album/hips-dont-lie/1528631120?app=music&at=1000l33QU&i=1528631124&mt=1,1.0,"['Instrumental', 'Music']",211277.0,2020-08-06,Hips Don't Lie,"Medieval Style (Kind of, but Not Really)",4.0,"Shakira Mebarak, Wyclef Jean, Omar Alfano, LUIS DIAZ, Jerry Duplessis & Latavia Parker",3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/cc/42/cf/cc42cf78-2c8b-b6ab-2a5d-5235daa6cacb/f183116d-7efa-4e0e-9db0-7f385784e5e5.jpg/{w}x{h}bb.jpeg,82591c,fef8d6,ffeabb,e5d8b1,e5cd9b,1528631124,song
QM24S1650080,Monte Booker,https://music.apple.com/us/album/kolors-feat-smino/1493689213?app=music&at=1000l33QU&i=1493689215&mt=1,1.0,"['Rap', 'Music', 'Hip-Hop/Rap']",177856.0,2016-06-29,Kolors (feat. Smino),Soulection White Label - Monte Booker - EP,2.0,,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/96/77/38/96773882-cc3a-6b68-78e6-3beca86474fe/857359006357_cover.jpg/{w}x{h}bb.jpeg,ffffff,000f13,030f13,333f42,353f42,1493689215,song
USRC11300246,Justin Timberlake,https://music.apple.com/us/album/mirrors-radio-edit/618261177?app=music&at=1000l33QU&i=618261614&mt=1,1.0,"['Pop', 'Music']",277185.0,2013-02-11,Mirrors (Radio Edit),Mirrors (Radio Edit) - Single,1.0,N/A,1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/e7/fa/2b/e7fa2bfd-264a-6f82-7896-187a45b54259/886443898325.jpg/{w}x{h}bb.jpeg,211c16,ffffff,ddb24e,d2d1d0,b79443,618261614,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
